mois,dep,estim_rsa,rsa
2021-02-01,32,0,4210
2021-02-01,33,0,42870
2021-02-01,34,0,44350
2021-02-01,35,0,19420
2021-02-01,36,0,5590
2021-02-01,37,0,15000
2021-02-01,38,0,24100
2021-02-01,39,0,4050
2021-02-01,40,0,9010
2021-02-01,41,0,7650
2021-02-01,42,0,17980
2021-02-01,43,0,3420
2021-02-01,44,0,32250
2021-02-01,45,0,17070
2021-02-01,46,0,4480
2021-02-01,47,0,10160
2021-02-01,48,0,1420
2021-02-01,49,0,16540
2021-02-01,50,0,8120
2021-02-01,51,0,15440
2021-02-01,52,0,4510
2021-02-01,53,0,4250
2021-02-01,54,0,22350
2021-02-01,55,0,5070
2021-02-01,56,0,14590
2021-02-01,57,0,27250
2021-02-01,58,0,5990
2021-02-01,59,0,108740
2021-02-01,60,0,21590
2021-02-01,61,0,7430
2021-02-01,62,0,55830
2021-02-01,63,0,16310
2021-02-01,64,0,16020
2021-02-01,65,0,5940
2021-02-01,66,0,24130
2021-02-01,67,0,29130
2021-02-01,68,0,16740
2021-02-01,69,0,50790
2021-02-01,70,0,4370
2021-02-01,71,0,10980
2021-02-01,72,0,13240
2021-02-01,73,0,6270
2021-02-01,74,0,9980
2021-02-01,75,0,70460
2021-02-01,76,0,42630
2021-02-01,77,0,32700
2021-02-01,78,0,28000
2021-02-01,79,0,6980
2021-02-01,80,0,19200
2021-02-01,81,0,11010
2021-02-01,82,0,6840
2021-02-01,83,0,35120
2021-02-01,84,0,18990
2021-02-01,85,0,7990
2021-02-01,86,0,12810
2021-02-01,87,0,10470
2021-02-01,88,0,10980
2021-02-01,89,0,9350
2021-02-01,90,0,4430
2021-02-01,91,0,31030
2021-02-01,92,0,34310
2021-02-01,93,0,90010
2021-02-01,94,0,49000
2021-02-01,95,0,38380
2021-02-01,971,0,44130
2021-02-01,972,0,35420
2021-02-01,973,0,23120
2021-02-01,974,0,100040
2021-02-01,976,0,4660
2021-03-01,01,0,8260
2021-03-01,02,0,18570
2021-03-01,03,0,10500
2021-03-01,04,0,4690
2021-03-01,05,0,3330
2021-03-01,06,0,26400
2021-03-01,07,0,7230
2021-03-01,08,0,10690
2021-03-01,09,0,6780
2021-03-01,10,0,9960
2021-03-01,11,0,16650
2021-03-01,12,0,4790
2021-03-01,13,0,81950
2021-03-01,14,0,15130
2021-03-01,15,0,2310
2021-03-01,16,0,10640
2021-03-01,17,0,16720
2021-03-01,18,0,9580
2021-03-01,19,0,3510
2021-03-01,2A,0,2840
2021-03-01,2B,0,4210
2021-03-01,21,0,10470
2021-03-01,22,0,11610
2021-03-01,23,0,2800
2021-03-01,24,0,11170
2021-03-01,25,0,12900
2021-03-01,26,0,12060
2021-03-01,27,0,14070
2021-03-01,28,0,9180
2021-03-01,29,0,18400
2021-03-01,30,0,32090
2021-03-01,31,0,39060
2021-03-01,32,0,4140
2021-03-01,33,0,42380
2021-03-01,34,0,43730
2021-03-01,35,0,19270
2021-03-01,36,0,5570
2021-03-01,37,0,14860
2021-03-01,38,0,23790
2021-03-01,39,0,3980
2021-03-01,40,0,8930
2021-03-01,41,0,7580
2021-03-01,42,0,17800
2021-03-01,43,0,3400
2021-03-01,44,0,31860
2021-03-01,45,0,16890
2021-03-01,46,0,4460
2021-03-01,47,0,10030
2021-03-01,48,0,1410
2021-03-01,49,0,16340
2021-03-01,50,0,8070
2021-03-01,51,0,15320
2021-03-01,52,0,4450
2021-03-01,53,0,4170
2021-03-01,54,0,22170
2021-03-01,55,0,5010
2021-03-01,56,0,14480
2021-03-01,57,0,26850
2021-03-01,58,0,5960
2021-03-01,59,0,107540
2021-03-01,60,0,21450
2021-03-01,61,0,7380
2021-03-01,62,0,55180
2021-03-01,63,0,16210
2021-03-01,64,0,15910
2021-03-01,65,0,5880
2021-03-01,66,0,23880
2021-03-01,67,0,28910
2021-03-01,68,0,16600
2021-03-01,69,0,50300
2021-03-01,70,0,4370
2021-03-01,71,0,10860
2021-03-01,72,0,13100
2021-03-01,73,0,6180
2021-03-01,74,0,9850
2021-03-01,75,0,70050
2021-03-01,76,0,42240
2021-03-01,77,0,32500
2021-03-01,78,0,27650
2021-03-01,79,0,6950
2021-03-01,80,0,19020
2021-03-01,81,0,10950
2021-03-01,82,0,6810
2021-03-01,83,0,34710
2021-03-01,84,0,18830
2021-03-01,85,0,7850
2021-03-01,86,0,12740
2021-03-01,87,0,10370
2021-03-01,88,0,10890
2021-03-01,89,0,9280
2021-03-01,90,0,4390
2021-03-01,91,0,30780
2021-03-01,92,0,34080
2021-03-01,93,0,89480
2021-03-01,94,0,48670
2021-03-01,95,0,38130
2021-03-01,971,0,43830
2021-03-01,972,0,35120
2021-03-01,973,0,23090
2021-03-01,974,0,99590
2021-03-01,976,0,4530
2021-04-01,01,0,8110
2021-04-01,02,0,18420
2021-04-01,03,0,10450
2021-04-01,04,0,4650
2021-04-01,05,0,3340
2021-04-01,06,0,25850
2021-04-01,07,0,7100
2021-04-01,08,0,10540
2021-04-01,09,0,6720
2021-04-01,10,0,9840
2021-04-01,11,0,16490
2021-04-01,12,0,4730
2021-04-01,13,0,80530
2021-04-01,14,0,14900
2021-04-01,15,0,2260
2021-04-01,16,0,10480
2021-04-01,17,0,16470
2021-04-01,18,0,9470
2021-04-01,19,0,3460
2021-04-01,2A,0,2780
2021-04-01,2B,0,4160
2021-04-01,21,0,10380
2021-04-01,22,0,11550
2021-04-01,23,0,2770
2021-04-01,24,0,11010
2021-04-01,25,0,12770
2021-04-01,26,0,11880
2021-04-01,27,0,13940
2021-04-01,28,0,9120
2021-04-01,29,0,18170
2021-04-01,30,0,31760
2021-04-01,31,0,38550
2021-04-01,32,0,4140
2021-04-01,33,0,41730
2021-04-01,34,0,43070
2021-04-01,35,0,19090
2021-04-01,36,0,5500
2021-04-01,37,0,14660
2021-04-01,38,0,23510
2021-04-01,39,0,3930
2021-04-01,40,0,8800
2021-04-01,41,0,7540
2021-04-01,42,0,17700
2021-04-01,43,0,3330
2021-04-01,44,0,31530
2021-04-01,45,0,16710
2021-04-01,46,0,4380
2021-04-01,47,0,9910
2021-04-01,48,0,1370
2021-04-01,49,0,16050
2021-04-01,50,0,7960
2021-04-01,51,0,15180
2021-04-01,52,0,4450
2021-04-01,53,0,4090
2021-04-01,54,0,22000
2021-04-01,55,0,4990
2021-04-01,56,0,14360
2021-04-01,57,0,26460
2021-04-01,58,0,5890
2021-04-01,59,0,106310
2021-04-01,60,0,21180
2021-04-01,61,0,7340
2021-04-01,62,0,54610
2021-04-01,63,0,16120
2021-04-01,64,0,15720
2021-04-01,65,0,5840
2021-04-01,66,0,23580
2021-04-01,67,0,28570
2021-04-01,68,0,16380
2021-04-01,69,0,49780
2021-04-01,70,0,4290
2021-04-01,71,0,10710
2021-04-01,72,0,13030
2021-04-01,73,0,6080
2021-04-01,74,0,9640
2021-04-01,75,0,69350
2021-04-01,76,0,41860
2021-04-01,77,0,32260
2021-04-01,78,0,27300
2021-04-01,79,0,6870
2021-04-01,80,0,18770
2021-04-01,81,0,10890
2021-04-01,82,0,6690
2021-04-01,83,0,34190
2021-04-01,84,0,18580
2021-04-01,85,0,7680
2021-04-01,86,0,12640
2021-04-01,87,0,10290
2021-04-01,88,0,10770
2021-04-01,89,0,9180
2021-04-01,90,0,4340
2021-04-01,91,0,30450
2021-04-01,92,0,33620
2021-04-01,93,0,88860
2021-04-01,94,0,48300
2021-04-01,95,0,37780
2021-04-01,971,0,43630
2021-04-01,972,0,34790
2021-04-01,973,0,23070
2021-04-01,974,0,98770
2021-04-01,976,0,4410
2021-05-01,01,1,7950
2021-05-01,02,1,18190
2021-05-01,03,1,10330
2021-05-01,04,1,4540
2021-05-01,05,1,3260
2021-05-01,06,1,24920
2021-05-01,07,1,6970
2021-05-01,08,1,10440
2021-05-01,09,1,6620
2021-05-01,10,1,9700
2021-05-01,11,1,16290
2021-05-01,12,1,4650
2021-05-01,13,1,78440
2021-05-01,14,1,14590
2021-05-01,15,1,2200
2021-05-01,16,1,10330
2021-05-01,17,1,16330
2021-05-01,18,1,9340
2021-05-01,19,1,3370
2021-05-01,2A,1,2710
2021-05-01,2B,1,4030
2021-05-01,21,1,10160
2021-05-01,22,1,11330
2021-05-01,23,1,2740
2021-05-01,24,1,10810
2021-05-01,25,1,12590
2021-05-01,26,1,11610
2021-05-01,27,1,13860
2021-05-01,28,1,8980
2021-05-01,29,1,17770
2021-05-01,30,1,31360
2021-05-01,31,1,37750
2021-05-01,32,1,4050
2021-05-01,33,1,40400
2021-05-01,34,1,42320
2021-05-01,35,1,18830
2021-05-01,36,1,5400
2021-05-01,37,1,14400
2021-05-01,38,1,23120
2021-05-01,39,1,3840
2021-05-01,40,1,8620
2021-05-01,41,1,7360
2021-05-01,42,1,17460
2021-05-01,43,1,3250
2021-05-01,44,1,30960
2021-05-01,45,1,16340
2021-05-01,46,1,4290
2021-05-01,47,1,9810
2021-05-01,48,1,1320
2021-05-01,49,1,15690
2021-05-01,50,1,7940
2021-05-01,51,1,14960
2021-05-01,52,1,4390
2021-05-01,53,1,4010
2021-05-01,54,1,21650
2021-05-01,55,1,4930
2021-05-01,56,1,14170
2021-05-01,57,1,25740
2021-05-01,58,1,5850
2021-05-01,59,1,105070
2021-05-01,60,1,20820
2021-05-01,61,1,7230
2021-05-01,62,1,53940
2021-05-01,63,1,15880
2021-05-01,64,1,15500
2021-05-01,65,1,5710
2021-05-01,66,1,23230
2021-05-01,67,1,27970
2021-05-01,68,1,16030
2021-05-01,69,1,49100
2021-05-01,70,1,4260
2021-05-01,71,1,10540
2021-05-01,72,1,12840
2021-05-01,73,1,5950
2021-05-01,74,1,9390
2021-05-01,75,1,67780
2021-05-01,76,1,41140
2021-05-01,77,1,31540
2021-05-01,78,1,26860
2021-05-01,79,1,6730
2021-05-01,80,1,18460
2021-05-01,81,1,10630
2021-05-01,82,1,6500
2021-05-01,83,1,33570
2021-05-01,84,1,18090
2021-05-01,85,1,7490
2021-05-01,86,1,12500
2021-05-01,87,1,10240
2021-05-01,88,1,10570
2021-05-01,89,1,8970
2021-05-01,90,1,4320
2021-05-01,91,1,29900
2021-05-01,92,1,33020
2021-05-01,93,1,87470
2021-05-01,94,1,47300
2021-05-01,95,1,37030
2021-05-01,971,1,43350
2021-05-01,972,1,34430
2021-05-01,973,1,22770
2021-05-01,974,1,97530
2021-05-01,976,1,4180
2021-06-01,01,1,7940
2021-06-01,02,1,18150
2021-06-01,03,1,10310
2021-06-01,04,1,4450
2021-06-01,05,1,3220
2021-06-01,06,1,24580
2021-06-01,07,1,6970
2021-06-01,08,1,10390
2021-06-01,09,1,6640
2021-06-01,10,1,9660
2021-06-01,11,1,16110
2021-06-01,12,1,4600
2021-06-01,13,1,78470
2021-06-01,14,1,14630
2021-06-01,15,1,2190
2021-06-01,16,1,10260
2021-06-01,17,1,16260
2021-06-01,18,1,9420
2021-06-01,19,1,3380
2021-06-01,2A,1,2700
2021-06-01,2B,1,4030
2021-06-01,21,1,10120
2021-06-01,22,1,11300
2021-06-01,23,1,2740
2021-06-01,24,1,10790
2021-06-01,25,1,12640
2021-06-01,26,1,11600
2021-06-01,27,1,13750
2021-06-01,28,1,8950
2021-06-01,29,1,17590
2021-06-01,30,1,31250
2021-06-01,31,1,37650
2021-06-01,32,1,4030
2021-06-01,33,1,40700
2021-06-01,34,1,41990
2021-06-01,35,1,18740
2021-06-01,36,1,5370
2021-06-01,37,1,14450
2021-06-01,38,1,23030
2021-06-01,39,1,3820
2021-06-01,40,1,8500
2021-06-01,41,1,7320
2021-06-01,42,1,17540
2021-06-01,43,1,3230
2021-06-01,44,1,30780
2021-06-01,45,1,16310
2021-06-01,46,1,4260
2021-06-01,47,1,9750
2021-06-01,48,1,1320
2021-06-01,49,1,15640
2021-06-01,50,1,7950
2021-06-01,51,1,14810
2021-06-01,52,1,4340
2021-06-01,53,1,3970
2021-06-01,54,1,21750
2021-06-01,55,1,4900
2021-06-01,56,1,13990
2021-06-01,57,1,25700
2021-06-01,58,1,5770
2021-06-01,59,1,105030
2021-06-01,60,1,20680
2021-06-01,61,1,7180
2021-06-01,62,1,53740
2021-06-01,63,1,15940
2021-06-01,64,1,15360
2021-06-01,65,1,5720
2021-06-01,66,1,23100
2021-06-01,67,1,27720
2021-06-01,68,1,15910
2021-06-01,69,1,48710
2021-06-01,70,1,4220
2021-06-01,71,1,10540
2021-06-01,72,1,12840
2021-06-01,73,1,5910
2021-06-01,74,1,9260
2021-06-01,75,1,67890
2021-06-01,76,1,41140
2021-06-01,77,1,31600
2021-06-01,78,1,26670
2021-06-01,79,1,6650
2021-06-01,80,1,18400
2021-06-01,81,1,10650
2021-06-01,82,1,6480
2021-06-01,83,1,33140
2021-06-01,84,1,17920
2021-06-01,85,1,7360
2021-06-01,86,1,12420
2021-06-01,87,1,10120
2021-06-01,88,1,10580
2021-06-01,89,1,8960
2021-06-01,90,1,4260
2021-06-01,91,1,29890
2021-06-01,92,1,33140
2021-06-01,93,1,87790
2021-06-01,94,1,47680
2021-06-01,95,1,37100
2021-06-01,971,1,43780
2021-06-01,972,1,34680
2021-06-01,973,1,22870
2021-06-01,974,1,97690
2021-06-01,976,1,4280
2021-07-01,01,1,7980
2021-07-01,02,1,18310
2021-07-01,03,1,10360
2021-07-01,04,1,4480
2021-07-01,05,1,3220
2021-07-01,06,1,24370
2021-07-01,07,1,6900
2021-07-01,08,1,10450
2021-07-01,09,1,6680
2021-07-01,10,1,9710
2021-07-01,11,1,16140
2021-07-01,12,1,4620
2021-07-01,13,1,79530
2021-07-01,14,1,14600
2021-07-01,15,1,2140
2021-07-01,16,1,10400
2021-07-01,17,1,16250
2021-07-01,18,1,9540
2021-07-01,19,1,3330
2021-07-01,2A,1,2700
2021-07-01,2B,1,4010
2021-07-01,21,1,10180
2021-07-01,22,1,11380
2021-07-01,23,1,2740
2021-07-01,24,1,10930
2021-07-01,25,1,12870
2021-07-01,26,1,11650
2021-07-01,27,1,13850
2021-07-01,28,1,9040
2021-07-01,29,1,17550
2021-07-01,30,1,31340
2021-07-01,31,1,38110
2021-07-01,32,1,4080
2021-07-01,33,1,41180
2021-07-01,34,1,42610
2021-07-01,35,1,18990
2021-07-01,36,1,5450
2021-07-01,37,1,14480
2021-07-01,38,1,23120
2021-07-01,39,1,3850
2021-07-01,40,1,8430
2021-07-01,41,1,7390
2021-07-01,42,1,17660
2021-07-01,43,1,3240
2021-07-01,44,1,30980
2021-07-01,45,1,16490
2021-07-01,46,1,4250
2021-07-01,47,1,9880
2021-07-01,48,1,1320
2021-07-01,49,1,15710
2021-07-01,50,1,7990
2021-07-01,51,1,14910
2021-07-01,52,1,4390
2021-07-01,53,1,4020
2021-07-01,54,1,21890
2021-07-01,55,1,4990
2021-07-01,56,1,14020
2021-07-01,57,1,25970
2021-07-01,58,1,5860
2021-07-01,59,1,106160
2021-07-01,60,1,20870
2021-07-01,61,1,7160
2021-07-01,62,1,54170
2021-07-01,63,1,15900
2021-07-01,64,1,15300
2021-07-01,65,1,5820
2021-07-01,66,1,23370
2021-07-01,67,1,28030
2021-07-01,68,1,16180
2021-07-01,69,1,49260
2021-07-01,70,1,4270
2021-07-01,71,1,10560
2021-07-01,72,1,12940
2021-07-01,73,1,5920
2021-07-01,74,1,9340
2021-07-01,75,1,68300
2021-07-01,76,1,41650
2021-07-01,77,1,31970
2021-07-01,78,1,27040
2021-07-01,79,1,6700
2021-07-01,80,1,18530
2021-07-01,81,1,10720
2021-07-01,82,1,6530
2021-07-01,83,1,33080
2021-07-01,84,1,18040
2021-07-01,85,1,7300
2021-07-01,86,1,12610
2021-07-01,87,1,10270
2021-07-01,88,1,10650
2021-07-01,89,1,8990
2021-07-01,90,1,4360
2021-07-01,91,1,30200
2021-07-01,92,1,33570
2021-07-01,93,1,87800
2021-07-01,94,1,48090
2021-07-01,95,1,37390
2021-07-01,971,1,43900
2021-07-01,972,1,35100
2021-07-01,973,1,22960
2021-07-01,974,1,98980
2021-07-01,976,1,4330
2021-08-01,01,1,8020
2021-08-01,02,1,18290
2021-08-01,03,1,10350
2021-08-01,04,1,4440
2021-08-01,05,1,3190
2021-08-01,06,1,23830
2021-08-01,07,1,6750
2021-08-01,08,1,10380
2021-08-01,09,1,6670
2021-08-01,10,1,9710
2021-08-01,11,1,16070
2021-08-01,12,1,4600
2021-08-01,13,1,78980
2021-08-01,14,1,14530
2021-08-01,15,1,2130
2021-08-01,16,1,10400
2021-08-01,17,1,16090
2021-08-01,18,1,9540
2021-08-01,19,1,3340
2021-08-01,2A,1,2630
2021-08-01,2B,1,3960
2021-08-01,21,1,10270
2021-08-01,22,1,11320
2021-08-01,23,1,2730
2021-08-01,24,1,10870
2021-08-01,25,1,12870
2021-08-01,26,1,11570
2021-08-01,27,1,13850
2021-08-01,28,1,9060
2021-08-01,29,1,17400
2021-08-01,30,1,31190
2021-08-01,31,1,38240
2021-08-01,32,1,4090
2021-08-01,33,1,40980
2021-08-01,34,1,42380
2021-08-01,35,1,18930
2021-08-01,36,1,5450
2021-08-01,37,1,14440
2021-08-01,38,1,23080
2021-08-01,39,1,3820
2021-08-01,40,1,8350
2021-08-01,41,1,7390
2021-08-01,42,1,17620
2021-08-01,43,1,3230
2021-08-01,44,1,31110
2021-08-01,45,1,16460
2021-08-01,46,1,4290
2021-08-01,47,1,9840
2021-08-01,48,1,1340
2021-08-01,49,1,15620
2021-08-01,50,1,7950
2021-08-01,51,1,14920
2021-08-01,52,1,4350
2021-08-01,53,1,3960
2021-08-01,54,1,21930
2021-08-01,55,1,4940
2021-08-01,56,1,13910
2021-08-01,57,1,25870
2021-08-01,58,1,5810
2021-08-01,59,1,106040
2021-08-01,60,1,20820
2021-08-01,61,1,7180
2021-08-01,62,1,53780
2021-08-01,63,1,15870
2021-08-01,64,1,15150
2021-08-01,65,1,5780
2021-08-01,66,1,23270
2021-08-01,67,1,27840
2021-08-01,68,1,16110
2021-08-01,69,1,49340
2021-08-01,70,1,4240
2021-08-01,71,1,10400
2021-08-01,72,1,12930
2021-08-01,73,1,5890
2021-08-01,74,1,9300
2021-08-01,75,1,68780
2021-08-01,76,1,41440
2021-08-01,77,1,32130
2021-08-01,78,1,27240
2021-08-01,79,1,6690
2021-08-01,80,1,18390
2021-08-01,81,1,10700
2021-08-01,82,1,6560
2021-08-01,83,1,32980
2021-08-01,84,1,18000
2021-08-01,85,1,7150
2021-08-01,86,1,12530
2021-08-01,87,1,10230
2021-08-01,88,1,10650
2021-08-01,89,1,9000
2021-08-01,90,1,4390
2021-08-01,91,1,30460
2021-08-01,92,1,33660
2021-08-01,93,1,88490
2021-08-01,94,1,47920
2021-08-01,95,1,37450
2021-08-01,971,1,43910
2021-08-01,972,1,35100
2021-08-01,973,1,23030
2021-08-01,974,1,99470
2021-08-01,976,1,4500
2021-09-01,01,1,8070
2021-09-01,02,1,18190
2021-09-01,03,1,10360
2021-09-01,04,1,4400
2021-09-01,05,1,3200
2021-09-01,06,1,23390
2021-09-01,07,1,6610
2021-09-01,08,1,10230
2021-09-01,09,1,6690
2021-09-01,10,1,9680
2021-09-01,11,1,15960
2021-09-01,12,1,4620
2021-09-01,13,1,78480
2021-09-01,14,1,14230
2021-09-01,15,1,2130
2021-09-01,16,1,10330
2021-09-01,17,1,15920
2021-09-01,18,1,9440
2021-09-01,19,1,3270
2021-09-01,2A,1,2600
2021-09-01,2B,1,3890
2021-09-01,21,1,10060
2021-09-01,22,1,11200
2021-09-01,23,1,2680
2021-09-01,24,1,10660
2021-09-01,25,1,12920
2021-09-01,26,1,11550
2021-09-01,27,1,13750
2021-09-01,28,1,9020
2021-09-01,29,1,17220
2021-09-01,30,1,31120
2021-09-01,31,1,38310
2021-09-01,32,1,4070
2021-09-01,33,1,40810
2021-09-01,34,1,42150
2021-09-01,35,1,18790
2021-09-01,36,1,5440
2021-09-01,37,1,14360
2021-09-01,38,1,23000
2021-09-01,39,1,3770
2021-09-01,40,1,8250
2021-09-01,41,1,7350
2021-09-01,42,1,17550
2021-09-01,43,1,3220
2021-09-01,44,1,30970
2021-09-01,45,1,16420
2021-09-01,46,1,4180
2021-09-01,47,1,9780
2021-09-01,48,1,1310
2021-09-01,49,1,15560
2021-09-01,50,1,7800
2021-09-01,51,1,14900
2021-09-01,52,1,4320
2021-09-01,53,1,3920
2021-09-01,54,1,21820
2021-09-01,55,1,4890
2021-09-01,56,1,13750
2021-09-01,57,1,25790
2021-09-01,58,1,5700
2021-09-01,59,1,104280
2021-09-01,60,1,20820
2021-09-01,61,1,7140
2021-09-01,62,1,53340
2021-09-01,63,1,15760
2021-09-01,64,1,15010
2021-09-01,65,1,5740
2021-09-01,66,1,23220
2021-09-01,67,1,27740
2021-09-01,68,1,15940
2021-09-01,69,1,49440
2021-09-01,70,1,4220
2021-09-01,71,1,10380
2021-09-01,72,1,12850
2021-09-01,73,1,5870
2021-09-01,74,1,9340
2021-09-01,75,1,68880
2021-09-01,76,1,41350
2021-09-01,77,1,32330
2021-09-01,78,1,27290
2021-09-01,79,1,6680
2021-09-01,80,1,18220
2021-09-01,81,1,10730
2021-09-01,82,1,6530
2021-09-01,83,1,32750
2021-09-01,84,1,17950
2021-09-01,85,1,6980
2021-09-01,86,1,12460
2021-09-01,87,1,10080
2021-09-01,88,1,10430
2021-09-01,89,1,8960
2021-09-01,90,1,4380
2021-09-01,91,1,30550
2021-09-01,92,1,33680
2021-09-01,93,1,88450
2021-09-01,94,1,48080
2021-09-01,95,1,37500
2021-09-01,971,1,44040
2021-09-01,972,1,35120
2021-09-01,973,1,23230
2021-09-01,974,1,99040
2021-09-01,976,1,4440
2017-01-01,FR,0,1895900
2017-02-01,FR,0,1891000
2017-03-01,FR,0,1893300
2017-04-01,FR,0,1893500
2017-05-01,FR,0,1894100
2017-06-01,FR,0,1887900
2017-07-01,FR,0,1879100
2017-08-01,FR,0,1870200
2017-09-01,FR,0,1868100
2017-10-01,FR,0,1875200
2017-11-01,FR,0,1883700
2017-12-01,FR,0,1883800
2018-01-01,FR,0,1891300
2018-02-01,FR,0,1890100
2018-03-01,FR,0,1891700
2018-04-01,FR,0,1890700
2018-05-01,FR,0,1893400
2018-06-01,FR,0,1892400
2018-07-01,FR,0,1887200
2018-08-01,FR,0,1880800
2018-09-01,FR,0,1883000
2018-10-01,FR,0,1894200
2018-11-01,FR,0,1905300
2018-12-01,FR,0,1903800
2019-01-01,FR,0,1903700
2019-02-01,FR,0,1902200
2019-03-01,FR,0,1902700
2019-04-01,FR,0,1902000
2019-05-01,FR,0,1904500
2019-06-01,FR,0,1902000
2019-07-01,FR,0,1900100
2019-08-01,FR,0,1893700
2019-09-01,FR,0,1898200
2019-10-01,FR,0,1907200
2019-11-01,FR,0,1916800
2019-12-01,FR,0,1916100
2020-01-01,FR,0,1920900
2020-02-01,FR,0,1926000
2020-03-01,FR,0,1950100
2020-04-01,FR,0,1971700
2020-05-01,FR,0,1988100
2020-06-01,FR,0,2019800
2020-07-01,FR,0,2046500
2020-08-01,FR,0,2056100
2020-09-01,FR,0,2060600
2020-10-01,FR,0,2068400
2020-11-01,FR,0,2073700
2020-12-01,FR,0,2058100
2021-01-01,FR,0,2036500
2021-02-01,FR,0,2016000
2021-03-01,FR,0,1997500
2021-04-01,FR,0,1975400
2021-05-01,FR,1,1941100
2021-06-01,FR,1,1937600
2021-07-01,FR,1,1952800
2021-08-01,FR,1,1950100
2021-09-01,FR,1,1941200
